Id,Name,FullText,FileName,ContentId,UserId,CreatedDate,Grade,IsClosed,ModifiedDate
764,Solution - User 22 - Content 87,Solution - User 22 - Content 87,file_0764,87,22,2025-11-27 00:00:00+00,60,true,2025-11-27 00:00:00+00
765,Solution - User 23 - Content 87,Solution - User 23 - Content 87,file_0765,87,23,2025-11-26 00:00:00+00,62,true,2025-11-26 00:00:00+00
766,Solution - User 24 - Content 87,Solution - User 24 - Content 87,file_0766,87,24,2025-12-02 00:00:00+00,69,true,2025-12-02 00:00:00+00
767,Solution - User 25 - Content 87,Solution - User 25 - Content 87,file_0767,87,25,2025-11-26 00:00:00+00,76,true,2025-11-26 00:00:00+00
768,Solution - User 26 - Content 87,Solution - User 26 - Content 87,file_0768,87,26,2025-11-30 00:00:00+00,37,true,2025-11-30 00:00:00+00
769,Solution - User 27 - Content 87,Solution - User 27 - Content 87,file_0769,87,27,2025-12-02 00:00:00+00,81,true,2025-12-02 00:00:00+00
770,Solution - User 28 - Content 87,Solution - User 28 - Content 87,file_0770,87,28,2025-11-28 00:00:00+00,76,true,2025-11-28 00:00:00+00
771,Solution - User 29 - Content 87,Solution - User 29 - Content 87,file_0771,87,29,2025-12-01 00:00:00+00,72,true,2025-12-01 00:00:00+00
772,Solution - User 30 - Content 87,Solution - User 30 - Content 87,file_0772,87,30,2025-12-02 00:00:00+00,66,true,2025-12-02 00:00:00+00
773,Solution - User 31 - Content 87,Solution - User 31 - Content 87,file_0773,87,31,2025-11-28 00:00:00+00,72,true,2025-11-28 00:00:00+00
774,Solution - User 32 - Content 87,Solution - User 32 - Content 87,file_0774,87,32,2025-11-29 00:00:00+00,93,true,2025-11-29 00:00:00+00
775,Solution - User 33 - Content 87,Solution - User 33 - Content 87,file_0775,87,33,2025-11-26 00:00:00+00,65,true,2025-11-26 00:00:00+00
776,Solution - User 34 - Content 87,Solution - User 34 - Content 87,file_0776,87,34,2025-11-27 00:00:00+00,72,true,2025-11-27 00:00:00+00
777,Solution - User 35 - Content 87,Solution - User 35 - Content 87,file_0777,87,35,2025-11-29 00:00:00+00,79,true,2025-11-29 00:00:00+00
778,Solution - User 36 - Content 87,Solution - User 36 - Content 87,file_0778,87,36,2025-11-28 00:00:00+00,100,true,2025-11-28 00:00:00+00
779,Solution - User 37 - Content 87,Solution - User 37 - Content 87,file_0779,87,37,2025-11-28 00:00:00+00,98,true,2025-11-28 00:00:00+00
780,Solution - User 38 - Content 87,Solution - User 38 - Content 87,file_0780,87,38,2025-11-28 00:00:00+00,98,true,2025-11-28 00:00:00+00
781,Solution - User 9 - Content 88,Solution - User 9 - Content 88,file_0781,88,9,2025-12-13 00:00:00+00,0,true,2025-12-13 00:00:00+00
782,Solution - User 10 - Content 88,Solution - User 10 - Content 88,file_0782,88,10,2025-12-10 00:00:00+00,0,true,2025-12-10 00:00:00+00
783,Solution - User 11 - Content 88,Solution - User 11 - Content 88,file_0783,88,11,2025-12-03 00:00:00+00,14,true,2025-12-03 00:00:00+00
784,Solution - User 12 - Content 88,Solution - User 12 - Content 88,file_0784,88,12,2025-12-04 00:00:00+00,86,true,2025-12-04 00:00:00+00
785,Solution - User 13 - Content 88,Solution - User 13 - Content 88,file_0785,88,13,2025-12-03 00:00:00+00,28,true,2025-12-03 00:00:00+00
786,Solution - User 14 - Content 88,Solution - User 14 - Content 88,file_0786,88,14,2025-12-07 00:00:00+00,82,true,2025-12-07 00:00:00+00
787,Solution - User 15 - Content 88,Solution - User 15 - Content 88,file_0787,88,15,2025-12-05 00:00:00+00,92,true,2025-12-05 00:00:00+00
788,Solution - User 16 - Content 88,Solution - User 16 - Content 88,file_0788,88,16,2025-12-06 00:00:00+00,77,true,2025-12-06 00:00:00+00
789,Solution - User 17 - Content 88,Solution - User 17 - Content 88,file_0789,88,17,2025-12-02 00:00:00+00,46,true,2025-12-02 00:00:00+00
790,Solution - User 18 - Content 88,Solution - User 18 - Content 88,file_0790,88,18,2025-12-02 00:00:00+00,82,true,2025-12-02 00:00:00+00
791,Solution - User 19 - Content 88,Solution - User 19 - Content 88,file_0791,88,19,2025-12-07 00:00:00+00,65,true,2025-12-07 00:00:00+00
792,Solution - User 20 - Content 88,Solution - User 20 - Content 88,file_0792,88,20,2025-12-02 00:00:00+00,85,true,2025-12-02 00:00:00+00
793,Solution - User 21 - Content 88,Solution - User 21 - Content 88,file_0793,88,21,2025-12-06 00:00:00+00,73,true,2025-12-06 00:00:00+00
794,Solution - User 22 - Content 88,Solution - User 22 - Content 88,file_0794,88,22,2025-12-02 00:00:00+00,100,true,2025-12-02 00:00:00+00
795,Solution - User 23 - Content 88,Solution - User 23 - Content 88,file_0795,88,23,2025-12-06 00:00:00+00,100,true,2025-12-06 00:00:00+00
796,Solution - User 24 - Content 88,Solution - User 24 - Content 88,file_0796,88,24,2025-12-07 00:00:00+00,84,true,2025-12-07 00:00:00+00
797,Solution - User 25 - Content 88,Solution - User 25 - Content 88,file_0797,88,25,2025-12-05 00:00:00+00,34,true,2025-12-05 00:00:00+00
798,Solution - User 26 - Content 88,Solution - User 26 - Content 88,file_0798,88,26,2025-12-03 00:00:00+00,95,true,2025-12-03 00:00:00+00
799,Solution - User 27 - Content 88,Solution - User 27 - Content 88,file_0799,88,27,2025-12-04 00:00:00+00,86,true,2025-12-04 00:00:00+00
800,Solution - User 28 - Content 88,Solution - User 28 - Content 88,file_0800,88,28,2025-12-12 00:00:00+00,0,true,2025-12-12 00:00:00+00
801,Solution - User 29 - Content 88,Solution - User 29 - Content 88,file_0801,88,29,2025-12-03 00:00:00+00,99,true,2025-12-03 00:00:00+00
802,Solution - User 30 - Content 88,Solution - User 30 - Content 88,file_0802,88,30,2025-12-05 00:00:00+00,86,true,2025-12-05 00:00:00+00
803,Solution - User 31 - Content 88,Solution - User 31 - Content 88,file_0803,88,31,2025-12-06 00:00:00+00,73,true,2025-12-06 00:00:00+00
804,Solution - User 32 - Content 88,Solution - User 32 - Content 88,file_0804,88,32,2025-12-05 00:00:00+00,82,true,2025-12-05 00:00:00+00
805,Solution - User 33 - Content 88,Solution - User 33 - Content 88,file_0805,88,33,2025-12-03 00:00:00+00,85,true,2025-12-03 00:00:00+00
806,Solution - User 34 - Content 88,Solution - User 34 - Content 88,file_0806,88,34,2025-12-07 00:00:00+00,86,true,2025-12-07 00:00:00+00
807,Solution - User 35 - Content 88,Solution - User 35 - Content 88,file_0807,88,35,2025-12-05 00:00:00+00,89,true,2025-12-05 00:00:00+00
808,Solution - User 36 - Content 88,Solution - User 36 - Content 88,file_0808,88,36,2025-12-07 00:00:00+00,97,true,2025-12-07 00:00:00+00
809,Solution - User 37 - Content 88,Solution - User 37 - Content 88,file_0809,88,37,2025-12-06 00:00:00+00,99,true,2025-12-06 00:00:00+00
810,Solution - User 38 - Content 88,Solution - User 38 - Content 88,file_0810,88,38,2025-12-06 00:00:00+00,99,true,2025-12-06 00:00:00+00
811,Solution - User 9 - Content 89,Solution - User 9 - Content 89,file_0811,89,9,2025-12-05 00:00:00+00,30,true,2025-12-05 00:00:00+00
812,Solution - User 10 - Content 89,Solution - User 10 - Content 89,file_0812,89,10,2025-12-05 00:00:00+00,28,true,2025-12-05 00:00:00+00
813,Solution - User 11 - Content 89,Solution - User 11 - Content 89,file_0813,89,11,2025-12-09 00:00:00+00,34,true,2025-12-09 00:00:00+00
814,Solution - User 12 - Content 89,Solution - User 12 - Content 89,file_0814,89,12,2025-12-03 00:00:00+00,90,true,2025-12-03 00:00:00+00
815,Solution - User 13 - Content 89,Solution - User 13 - Content 89,file_0815,89,13,2025-12-06 00:00:00+00,49,true,2025-12-06 00:00:00+00
816,Solution - User 14 - Content 89,Solution - User 14 - Content 89,file_0816,89,14,2025-12-04 00:00:00+00,87,true,2025-12-04 00:00:00+00
817,Solution - User 15 - Content 89,Solution - User 15 - Content 89,file_0817,89,15,2025-12-15 00:00:00+00,0,true,2025-12-15 00:00:00+00
818,Solution - User 16 - Content 89,Solution - User 16 - Content 89,file_0818,89,16,2025-12-07 00:00:00+00,75,true,2025-12-07 00:00:00+00
819,Solution - User 17 - Content 89,Solution - User 17 - Content 89,file_0819,89,17,2025-12-08 00:00:00+00,79,true,2025-12-08 00:00:00+00
820,Solution - User 18 - Content 89,Solution - User 18 - Content 89,file_0820,89,18,2025-12-03 00:00:00+00,77,true,2025-12-03 00:00:00+00
821,Solution - User 19 - Content 89,Solution - User 19 - Content 89,file_0821,89,19,2025-12-13 00:00:00+00,0,true,2025-12-13 00:00:00+00
822,Solution - User 20 - Content 89,Solution - User 20 - Content 89,file_0822,89,20,2025-12-08 00:00:00+00,70,true,2025-12-08 00:00:00+00
823,Solution - User 21 - Content 89,Solution - User 21 - Content 89,file_0823,89,21,2025-12-09 00:00:00+00,76,true,2025-12-09 00:00:00+00
824,Solution - User 22 - Content 89,Solution - User 22 - Content 89,file_0824,89,22,2025-12-07 00:00:00+00,84,true,2025-12-07 00:00:00+00
825,Solution - User 23 - Content 89,Solution - User 23 - Content 89,file_0825,89,23,2025-12-04 00:00:00+00,76,true,2025-12-04 00:00:00+00
826,Solution - User 24 - Content 89,Solution - User 24 - Content 89,file_0826,89,24,2025-12-09 00:00:00+00,72,true,2025-12-09 00:00:00+00
827,Solution - User 25 - Content 89,Solution - User 25 - Content 89,file_0827,89,25,2025-12-14 00:00:00+00,0,true,2025-12-14 00:00:00+00
828,Solution - User 26 - Content 89,Solution - User 26 - Content 89,file_0828,89,26,2025-12-08 00:00:00+00,89,true,2025-12-08 00:00:00+00
829,Solution - User 27 - Content 89,Solution - User 27 - Content 89,file_0829,89,27,2025-12-09 00:00:00+00,32,true,2025-12-09 00:00:00+00
830,Solution - User 28 - Content 89,Solution - User 28 - Content 89,file_0830,89,28,2025-12-09 00:00:00+00,77,true,2025-12-09 00:00:00+00
831,Solution - User 29 - Content 89,Solution - User 29 - Content 89,file_0831,89,29,2025-12-03 00:00:00+00,73,true,2025-12-03 00:00:00+00
832,Solution - User 30 - Content 89,Solution - User 30 - Content 89,file_0832,89,30,2025-12-03 00:00:00+00,86,true,2025-12-03 00:00:00+00
833,Solution - User 31 - Content 89,Solution - User 31 - Content 89,file_0833,89,31,2025-12-08 00:00:00+00,83,true,2025-12-08 00:00:00+00
834,Solution - User 32 - Content 89,Solution - User 32 - Content 89,file_0834,89,32,2025-12-09 00:00:00+00,84,true,2025-12-09 00:00:00+00
835,Solution - User 33 - Content 89,Solution - User 33 - Content 89,file_0835,89,33,2025-12-09 00:00:00+00,89,true,2025-12-09 00:00:00+00
836,Solution - User 34 - Content 89,Solution - User 34 - Content 89,file_0836,89,34,2025-12-04 00:00:00+00,98,true,2025-12-04 00:00:00+00
837,Solution - User 35 - Content 89,Solution - User 35 - Content 89,file_0837,89,35,2025-12-09 00:00:00+00,82,true,2025-12-09 00:00:00+00
838,Solution - User 36 - Content 89,Solution - User 36 - Content 89,file_0838,89,36,2025-12-03 00:00:00+00,99,true,2025-12-03 00:00:00+00
839,Solution - User 37 - Content 89,Solution - User 37 - Content 89,file_0839,89,37,2025-12-07 00:00:00+00,96,true,2025-12-07 00:00:00+00
840,Solution - User 38 - Content 89,Solution - User 38 - Content 89,file_0840,89,38,2025-12-09 00:00:00+00,92,true,2025-12-09 00:00:00+00
841,Solution - User 9 - Content 90,Solution - User 9 - Content 90,file_0841,90,9,2025-12-17 00:00:00+00,0,true,2025-12-17 00:00:00+00
842,Solution - User 10 - Content 90,Solution - User 10 - Content 90,file_0842,90,10,2025-12-22 00:00:00+00,0,true,2025-12-22 00:00:00+00
843,Solution - User 11 - Content 90,Solution - User 11 - Content 90,file_0843,90,11,2025-12-09 00:00:00+00,27,true,2025-12-09 00:00:00+00
844,Solution - User 12 - Content 90,Solution - User 12 - Content 90,file_0844,90,12,2025-12-12 00:00:00+00,37,true,2025-12-12 00:00:00+00
845,Solution - User 13 - Content 90,Solution - User 13 - Content 90,file_0845,90,13,2025-12-14 00:00:00+00,90,true,2025-12-14 00:00:00+00
846,Solution - User 14 - Content 90,Solution - User 14 - Content 90,file_0846,90,14,2025-12-08 00:00:00+00,77,true,2025-12-08 00:00:00+00
847,Solution - User 15 - Content 90,Solution - User 15 - Content 90,file_0847,90,15,2025-12-10 00:00:00+00,60,true,2025-12-10 00:00:00+00
848,Solution - User 16 - Content 90,Solution - User 16 - Content 90,file_0848,90,16,2025-12-14 00:00:00+00,61,true,2025-12-14 00:00:00+00
849,Solution - User 17 - Content 90,Solution - User 17 - Content 90,file_0849,90,17,2025-12-12 00:00:00+00,82,true,2025-12-12 00:00:00+00
850,Solution - User 18 - Content 90,Solution - User 18 - Content 90,file_0850,90,18,2025-12-18 00:00:00+00,0,true,2025-12-18 00:00:00+00
851,Solution - User 19 - Content 90,Solution - User 19 - Content 90,file_0851,90,19,2025-12-11 00:00:00+00,88,true,2025-12-11 00:00:00+00
852,Solution - User 20 - Content 90,Solution - User 20 - Content 90,file_0852,90,20,2025-12-11 00:00:00+00,69,true,2025-12-11 00:00:00+00
853,Solution - User 21 - Content 90,Solution - User 21 - Content 90,file_0853,90,21,2025-12-12 00:00:00+00,79,true,2025-12-12 00:00:00+00
854,Solution - User 22 - Content 90,Solution - User 22 - Content 90,file_0854,90,22,2025-12-14 00:00:00+00,76,true,2025-12-14 00:00:00+00
855,Solution - User 23 - Content 90,Solution - User 23 - Content 90,file_0855,90,23,2025-12-08 00:00:00+00,74,true,2025-12-08 00:00:00+00
856,Solution - User 24 - Content 90,Solution - User 24 - Content 90,file_0856,90,24,2025-12-13 00:00:00+00,83,true,2025-12-13 00:00:00+00
857,Solution - User 25 - Content 90,Solution - User 25 - Content 90,file_0857,90,25,2025-12-10 00:00:00+00,79,true,2025-12-10 00:00:00+00
858,Solution - User 26 - Content 90,Solution - User 26 - Content 90,file_0858,90,26,2025-12-16 00:00:00+00,0,true,2025-12-16 00:00:00+00
859,Solution - User 27 - Content 90,Solution - User 27 - Content 90,file_0859,90,27,2025-12-14 00:00:00+00,84,true,2025-12-14 00:00:00+00
860,Solution - User 28 - Content 90,Solution - User 28 - Content 90,file_0860,90,28,2025-12-16 00:00:00+00,0,true,2025-12-16 00:00:00+00
861,Solution - User 29 - Content 90,Solution - User 29 - Content 90,file_0861,90,29,2025-12-11 00:00:00+00,81,true,2025-12-11 00:00:00+00
862,Solution - User 30 - Content 90,Solution - User 30 - Content 90,file_0862,90,30,2025-12-08 00:00:00+00,67,true,2025-12-08 00:00:00+00
863,Solution - User 31 - Content 90,Solution - User 31 - Content 90,file_0863,90,31,2025-12-08 00:00:00+00,74,true,2025-12-08 00:00:00+00
864,Solution - User 32 - Content 90,Solution - User 32 - Content 90,file_0864,90,32,2025-12-08 00:00:00+00,71,true,2025-12-08 00:00:00+00
865,Solution - User 33 - Content 90,Solution - User 33 - Content 90,file_0865,90,33,2025-12-11 00:00:00+00,75,true,2025-12-11 00:00:00+00
866,Solution - User 34 - Content 90,Solution - User 34 - Content 90,file_0866,90,34,2025-12-09 00:00:00+00,86,true,2025-12-09 00:00:00+00
867,Solution - User 35 - Content 90,Solution - User 35 - Content 90,file_0867,90,35,2025-12-09 00:00:00+00,74,true,2025-12-09 00:00:00+00
868,Solution - User 36 - Content 90,Solution - User 36 - Content 90,file_0868,90,36,2025-12-10 00:00:00+00,98,true,2025-12-10 00:00:00+00
869,Solution - User 37 - Content 90,Solution - User 37 - Content 90,file_0869,90,37,2025-12-09 00:00:00+00,96,true,2025-12-09 00:00:00+00
870,Solution - User 38 - Content 90,Solution - User 38 - Content 90,file_0870,90,38,2025-12-10 00:00:00+00,93,true,2025-12-10 00:00:00+00
871,Solution - User 9 - Content 91,Solution - User 9 - Content 91,file_0871,91,9,2025-12-24 00:00:00+00,0,true,2025-12-24 00:00:00+00
872,Solution - User 10 - Content 91,Solution - User 10 - Content 91,file_0872,91,10,2025-12-12 00:00:00+00,7,true,2025-12-12 00:00:00+00
873,Solution - User 11 - Content 91,Solution - User 11 - Content 91,file_0873,91,11,2025-12-15 00:00:00+00,28,true,2025-12-15 00:00:00+00
874,Solution - User 12 - Content 91,Solution - User 12 - Content 91,file_0874,91,12,2025-12-13 00:00:00+00,41,true,2025-12-13 00:00:00+00
875,Solution - User 13 - Content 91,Solution - User 13 - Content 91,file_0875,91,13,2025-12-14 00:00:00+00,71,true,2025-12-14 00:00:00+00
876,Solution - User 14 - Content 91,Solution - User 14 - Content 91,file_0876,91,14,2025-12-13 00:00:00+00,63,true,2025-12-13 00:00:00+00
877,Solution - User 15 - Content 91,Solution - User 15 - Content 91,file_0877,91,15,2025-12-16 00:00:00+00,92,true,2025-12-16 00:00:00+00
878,Solution - User 16 - Content 91,Solution - User 16 - Content 91,file_0878,91,16,2025-12-15 00:00:00+00,36,true,2025-12-15 00:00:00+00
879,Solution - User 17 - Content 91,Solution - User 17 - Content 91,file_0879,91,17,2025-12-12 00:00:00+00,67,true,2025-12-12 00:00:00+00
880,Solution - User 18 - Content 91,Solution - User 18 - Content 91,file_0880,91,18,2025-12-15 00:00:00+00,47,true,2025-12-15 00:00:00+00
881,Solution - User 19 - Content 91,Solution - User 19 - Content 91,file_0881,91,19,2025-12-14 00:00:00+00,87,true,2025-12-14 00:00:00+00
882,Solution - User 20 - Content 91,Solution - User 20 - Content 91,file_0882,91,20,2025-12-16 00:00:00+00,80,true,2025-12-16 00:00:00+00
883,Solution - User 21 - Content 91,Solution - User 21 - Content 91,file_0883,91,21,2025-12-10 00:00:00+00,69,true,2025-12-10 00:00:00+00
884,Solution - User 22 - Content 91,Solution - User 22 - Content 91,file_0884,91,22,2025-12-11 00:00:00+00,84,true,2025-12-11 00:00:00+00
885,Solution - User 23 - Content 91,Solution - User 23 - Content 91,file_0885,91,23,2025-12-14 00:00:00+00,75,true,2025-12-14 00:00:00+00
886,Solution - User 24 - Content 91,Solution - User 24 - Content 91,file_0886,91,24,2025-12-11 00:00:00+00,94,true,2025-12-11 00:00:00+00
887,Solution - User 25 - Content 91,Solution - User 25 - Content 91,file_0887,91,25,2025-12-16 00:00:00+00,39,true,2025-12-16 00:00:00+00
888,Solution - User 26 - Content 91,Solution - User 26 - Content 91,file_0888,91,26,2025-12-21 00:00:00+00,0,true,2025-12-21 00:00:00+00
889,Solution - User 27 - Content 91,Solution - User 27 - Content 91,file_0889,91,27,2025-12-15 00:00:00+00,96,true,2025-12-15 00:00:00+00
890,Solution - User 28 - Content 91,Solution - User 28 - Content 91,file_0890,91,28,2025-12-15 00:00:00+00,34,true,2025-12-15 00:00:00+00
891,Solution - User 29 - Content 91,Solution - User 29 - Content 91,file_0891,91,29,2025-12-13 00:00:00+00,81,true,2025-12-13 00:00:00+00
892,Solution - User 30 - Content 91,Solution - User 30 - Content 91,file_0892,91,30,2025-12-13 00:00:00+00,79,true,2025-12-13 00:00:00+00
893,Solution - User 31 - Content 91,Solution - User 31 - Content 91,file_0893,91,31,2025-12-14 00:00:00+00,74,true,2025-12-14 00:00:00+00
894,Solution - User 32 - Content 91,Solution - User 32 - Content 91,file_0894,91,32,2025-12-14 00:00:00+00,66,true,2025-12-14 00:00:00+00
895,Solution - User 33 - Content 91,Solution - User 33 - Content 91,file_0895,91,33,2025-12-20 00:00:00+00,0,true,2025-12-20 00:00:00+00
896,Solution - User 34 - Content 91,Solution - User 34 - Content 91,file_0896,91,34,2025-12-10 00:00:00+00,81,true,2025-12-10 00:00:00+00
897,Solution - User 35 - Content 91,Solution - User 35 - Content 91,file_0897,91,35,2025-12-11 00:00:00+00,74,true,2025-12-11 00:00:00+00
898,Solution - User 36 - Content 91,Solution - User 36 - Content 91,file_0898,91,36,2025-12-14 00:00:00+00,97,true,2025-12-14 00:00:00+00
899,Solution - User 37 - Content 91,Solution - User 37 - Content 91,file_0899,91,37,2025-12-15 00:00:00+00,92,true,2025-12-15 00:00:00+00
900,Solution - User 38 - Content 91,Solution - User 38 - Content 91,file_0900,91,38,2025-12-12 00:00:00+00,98,true,2025-12-12 00:00:00+00
901,Solution - User 9 - Content 92,Solution - User 9 - Content 92,file_0901,92,9,2025-12-16 00:00:00+00,35,true,2025-12-16 00:00:00+00
902,Solution - User 10 - Content 92,Solution - User 10 - Content 92,file_0902,92,10,2025-12-24 00:00:00+00,0,true,2025-12-24 00:00:00+00
903,Solution - User 11 - Content 92,Solution - User 11 - Content 92,file_0903,92,11,2025-12-20 00:00:00+00,21,true,2025-12-20 00:00:00+00
904,Solution - User 12 - Content 92,Solution - User 12 - Content 92,file_0904,92,12,2025-12-18 00:00:00+00,67,true,2025-12-18 00:00:00+00
905,Solution - User 13 - Content 92,Solution - User 13 - Content 92,file_0905,92,13,2025-12-20 00:00:00+00,72,true,2025-12-20 00:00:00+00
906,Solution - User 14 - Content 92,Solution - User 14 - Content 92,file_0906,92,14,2025-12-15 00:00:00+00,68,true,2025-12-15 00:00:00+00
907,Solution - User 15 - Content 92,Solution - User 15 - Content 92,file_0907,92,15,2025-12-17 00:00:00+00,72,true,2025-12-17 00:00:00+00
908,Solution - User 16 - Content 92,Solution - User 16 - Content 92,file_0908,92,16,2025-12-20 00:00:00+00,28,true,2025-12-20 00:00:00+00
909,Solution - User 17 - Content 92,Solution - User 17 - Content 92,file_0909,92,17,2025-12-17 00:00:00+00,91,true,2025-12-17 00:00:00+00
910,Solution - User 18 - Content 92,Solution - User 18 - Content 92,file_0910,92,18,2025-12-17 00:00:00+00,68,true,2025-12-17 00:00:00+00
911,Solution - User 19 - Content 92,Solution - User 19 - Content 92,file_0911,92,19,2025-12-18 00:00:00+00,93,true,2025-12-18 00:00:00+00
912,Solution - User 20 - Content 92,Solution - User 20 - Content 92,file_0912,92,20,2025-12-15 00:00:00+00,76,true,2025-12-15 00:00:00+00
913,Solution - User 21 - Content 92,Solution - User 21 - Content 92,file_0913,92,21,2025-12-15 00:00:00+00,67,true,2025-12-15 00:00:00+00
914,Solution - User 22 - Content 92,Solution - User 22 - Content 92,file_0914,92,22,2025-12-21 00:00:00+00,87,true,2025-12-21 00:00:00+00
915,Solution - User 23 - Content 92,Solution - User 23 - Content 92,file_0915,92,23,2025-12-20 00:00:00+00,79,true,2025-12-20 00:00:00+00
916,Solution - User 24 - Content 92,Solution - User 24 - Content 92,file_0916,92,24,2025-12-19 00:00:00+00,78,true,2025-12-19 00:00:00+00
917,Solution - User 25 - Content 92,Solution - User 25 - Content 92,file_0917,92,25,2025-12-16 00:00:00+00,88,true,2025-12-16 00:00:00+00
918,Solution - User 26 - Content 92,Solution - User 26 - Content 92,file_0918,92,26,2025-12-16 00:00:00+00,87,true,2025-12-16 00:00:00+00
919,Solution - User 27 - Content 92,Solution - User 27 - Content 92,file_0919,92,27,2025-12-18 00:00:00+00,45,true,2025-12-18 00:00:00+00
920,Solution - User 28 - Content 92,Solution - User 28 - Content 92,file_0920,92,28,2025-12-16 00:00:00+00,75,true,2025-12-16 00:00:00+00
921,Solution - User 29 - Content 92,Solution - User 29 - Content 92,file_0921,92,29,2025-12-18 00:00:00+00,84,true,2025-12-18 00:00:00+00
922,Solution - User 30 - Content 92,Solution - User 30 - Content 92,file_0922,92,30,2025-12-21 00:00:00+00,66,true,2025-12-21 00:00:00+00
923,Solution - User 31 - Content 92,Solution - User 31 - Content 92,file_0923,92,31,2025-12-21 00:00:00+00,88,true,2025-12-21 00:00:00+00
924,Solution - User 32 - Content 92,Solution - User 32 - Content 92,file_0924,92,32,2025-12-16 00:00:00+00,86,true,2025-12-16 00:00:00+00
925,Solution - User 33 - Content 92,Solution - User 33 - Content 92,file_0925,92,33,2025-12-16 00:00:00+00,85,true,2025-12-16 00:00:00+00
926,Solution - User 34 - Content 92,Solution - User 34 - Content 92,file_0926,92,34,2025-12-19 00:00:00+00,80,true,2025-12-19 00:00:00+00
927,Solution - User 35 - Content 92,Solution - User 35 - Content 92,file_0927,92,35,2025-12-17 00:00:00+00,89,true,2025-12-17 00:00:00+00
928,Solution - User 36 - Content 92,Solution - User 36 - Content 92,file_0928,92,36,2025-12-19 00:00:00+00,98,true,2025-12-19 00:00:00+00
929,Solution - User 37 - Content 92,Solution - User 37 - Content 92,file_0929,92,37,2025-12-21 00:00:00+00,93,true,2025-12-21 00:00:00+00
930,Solution - User 38 - Content 92,Solution - User 38 - Content 92,file_0930,92,38,2025-12-21 00:00:00+00,99,true,2025-12-21 00:00:00+00
931,Solution - User 9 - Content 93,Solution - User 9 - Content 93,file_0931,93,9,2025-12-20 00:00:00+00,26,true,2025-12-20 00:00:00+00
932,Solution - User 10 - Content 93,Solution - User 10 - Content 93,file_0932,93,10,2025-12-18 00:00:00+00,34,true,2025-12-18 00:00:00+00
933,Solution - User 11 - Content 93,Solution - User 11 - Content 93,file_0933,93,11,2025-12-25 00:00:00+00,0,true,2025-12-25 00:00:00+00
934,Solution - User 12 - Content 93,Solution - User 12 - Content 93,file_0934,93,12,2025-12-18 00:00:00+00,78,true,2025-12-18 00:00:00+00
935,Solution - User 13 - Content 93,Solution - User 13 - Content 93,file_0935,93,13,2025-12-20 00:00:00+00,83,true,2025-12-20 00:00:00+00
936,Solution - User 14 - Content 93,Solution - User 14 - Content 93,file_0936,93,14,2025-12-22 00:00:00+00,29,true,2025-12-22 00:00:00+00
937,Solution - User 15 - Content 93,Solution - User 15 - Content 93,file_0937,93,15,2025-12-22 00:00:00+00,71,true,2025-12-22 00:00:00+00
938,Solution - User 16 - Content 93,Solution - User 16 - Content 93,file_0938,93,16,2025-12-19 00:00:00+00,84,true,2025-12-19 00:00:00+00
939,Solution - User 17 - Content 93,Solution - User 17 - Content 93,file_0939,93,17,2025-12-19 00:00:00+00,75,true,2025-12-19 00:00:00+00
940,Solution - User 18 - Content 93,Solution - User 18 - Content 93,file_0940,93,18,2025-12-17 00:00:00+00,86,true,2025-12-17 00:00:00+00
941,Solution - User 19 - Content 93,Solution - User 19 - Content 93,file_0941,93,19,2025-12-18 00:00:00+00,66,true,2025-12-18 00:00:00+00
942,Solution - User 20 - Content 93,Solution - User 20 - Content 93,file_0942,93,20,2025-12-20 00:00:00+00,88,true,2025-12-20 00:00:00+00
943,Solution - User 21 - Content 93,Solution - User 21 - Content 93,file_0943,93,21,2025-12-20 00:00:00+00,54,true,2025-12-20 00:00:00+00
944,Solution - User 22 - Content 93,Solution - User 22 - Content 93,file_0944,93,22,2025-12-17 00:00:00+00,61,true,2025-12-17 00:00:00+00
945,Solution - User 23 - Content 93,Solution - User 23 - Content 93,file_0945,93,23,2025-12-23 00:00:00+00,88,true,2025-12-23 00:00:00+00
946,Solution - User 24 - Content 93,Solution - User 24 - Content 93,file_0946,93,24,2025-12-21 00:00:00+00,79,true,2025-12-21 00:00:00+00
947,Solution - User 25 - Content 93,Solution - User 25 - Content 93,file_0947,93,25,2025-12-20 00:00:00+00,84,true,2025-12-20 00:00:00+00
948,Solution - User 26 - Content 93,Solution - User 26 - Content 93,file_0948,93,26,2025-12-23 00:00:00+00,43,true,2025-12-23 00:00:00+00
949,Solution - User 27 - Content 93,Solution - User 27 - Content 93,file_0949,93,27,2025-12-17 00:00:00+00,90,true,2025-12-17 00:00:00+00
950,Solution - User 28 - Content 93,Solution - User 28 - Content 93,file_0950,93,28,2025-12-29 00:00:00+00,0,true,2025-12-29 00:00:00+00
951,Solution - User 29 - Content 93,Solution - User 29 - Content 93,file_0951,93,29,2025-12-19 00:00:00+00,70,true,2025-12-19 00:00:00+00
952,Solution - User 30 - Content 93,Solution - User 30 - Content 93,file_0952,93,30,2025-12-20 00:00:00+00,62,true,2025-12-20 00:00:00+00
953,Solution - User 31 - Content 93,Solution - User 31 - Content 93,file_0953,93,31,2025-12-20 00:00:00+00,74,true,2025-12-20 00:00:00+00
954,Solution - User 32 - Content 93,Solution - User 32 - Content 93,file_0954,93,32,2025-12-19 00:00:00+00,94,true,2025-12-19 00:00:00+00
